Dataset,Model,Parameterization,Shots,HPO,DP,Seed,LR,C,BS,total_steps,sample_rate,noise_multiplier,eps for delta 0.1,eps for delta 0.01,eps for delta 0.001,eps for delta 0.0001,eps for delta 1e-05,eps for delta 1e-06,eps for delta 1e-07,eps for delta 1e-08
CIFAR10,ViT,Head,100,ED,8,10,0.0053673646457719,0.2,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0028308381801773,10.0,886,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.001529425032967,1.651,575,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0022366946614792,5.256,553,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0011893346475596,9.062,455,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,ViT,Head,100,ED,8,10,0.002603220801001,6.373,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0019968178542053,4.669,788,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0008250922469665,4.568,673,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0045662654272784,7.159,961,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0044470419784356,0.67,916,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0020099258532676,0.59,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0093285792224185,0.955,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0034668537636691,3.242,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0025025418866128,5.992,978,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0022056098743929,4.391,380,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,ViT,Head,100,ED,8,10,0.0008286844986086,2.652,468,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,ViT,Head,100,ED,8,10,0.0031042357744032,0.2,736,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.002425309589487,0.2,640,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0039044743377684,6.913,735,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0023260511347232,0.2,832,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.003868809079973,1.27,999,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0020141999974628,10.0,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0015275054951459,0.52,950,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0021983115358515,2.712,568,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0012210475528014,3.281,628,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0019199541639786,6.072,728,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0016192882258022,3.888,785,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0018384272662877,3.357,827,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0018479399756192,0.2,826,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0022027932825803,1.187,929,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.001488739475033,7.412,800,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0059187358059586,0.66,823,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0015827176142495,7.777,553,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0035025902269815,3.103,811,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.000437142095625,5.995,317,120,0.3333333333333333,2.353759765625,2.6223778004757867,4.48498124334426,5.85604656582854,6.9949251668575165,7.992774780117854,8.893778318219459,9.723181130310588,10.49696094414524
CIFAR10,ViT,Head,100,ED,8,10,0.0011538016488618,4.697,348,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,ViT,Head,100,ED,8,10,0.0039542213687296,1.85,748,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0011875693546208,0.2,460,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,ViT,Head,100,ED,8,10,0.0021157694101205,1.122,751,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0026236438736017,0.419,885,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0043559739836227,0.2,872,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0045434474868377,1.694,866,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0008435024186766,10.0,253,120,0.3333333333333333,2.353759765625,2.6223778004757867,4.48498124334426,5.85604656582854,6.9949251668575165,7.992774780117854,8.893778318219459,9.723181130310588,10.49696094414524
CIFAR10,ViT,Head,100,ED,8,10,0.0018809791640731,5.246,294,120,0.3333333333333333,2.353759765625,2.6223778004757867,4.48498124334426,5.85604656582854,6.9949251668575165,7.992774780117854,8.893778318219459,9.723181130310588,10.49696094414524
CIFAR10,ViT,Head,100,ED,8,10,0.0027016367921765,0.2,591,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0032926788798043,1.041,600,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0020385301353427,9.975,835,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0023698264252648,1.729,801,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0019619549004997,3.264,969,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0022715587202346,6.557,927,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0010910588328649,3.375,252,120,0.3333333333333333,2.353759765625,2.6223778004757867,4.48498124334426,5.85604656582854,6.9949251668575165,7.992774780117854,8.893778318219459,9.723181130310588,10.49696094414524
CIFAR10,ViT,Head,100,ED,8,10,0.0023929695370044,0.907,327,120,0.3333333333333333,2.353759765625,2.6223778004757867,4.48498124334426,5.85604656582854,6.9949251668575165,7.992774780117854,8.893778318219459,9.723181130310588,10.49696094414524
CIFAR10,ViT,Head,100,ED,8,10,0.0003270859000687,3.263,650,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.002026454291641,0.2,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0028903429104894,0.2,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0029241537001275,4.738,606,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0039440897170574,0.2,903,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0023546522600842,0.206,589,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0099999999999999,0.2,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0005595705624626,0.2,817,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0024096732697552,0.2,464,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,ViT,Head,100,ED,8,10,0.0013565043907089,3.568,911,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.000918041583401,10.0,620,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.002116946687215,1.117,815,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0024395005424049,10.0,730,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0038190703444982,0.325,824,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0016141756665546,1.486,624,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0039702951583412,6.576,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0018928192058325,0.2,772,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0027684672686631,1.425,803,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0029406054797205,8.92,754,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0015249970200881,2.408,348,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,ViT,Head,100,ED,8,10,0.002879411232745,6.487,744,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0012625858848051,4.911,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0012365970137269,10.0,239,160,0.25,2.076440930366516,2.599469910300487,4.46442280988875,5.841311659864419,6.987734890017008,7.994227227244861,8.904666382443942,9.744120944694238,10.52845533319186
CIFAR10,ViT,Head,100,ED,8,10,0.0014917146550991,7.739,302,120,0.3333333333333333,2.353759765625,2.6223778004757867,4.48498124334426,5.85604656582854,6.9949251668575165,7.992774780117854,8.893778318219459,9.723181130310588,10.49696094414524
CIFAR10,ViT,Head,100,ED,8,10,0.0026462988947094,3.321,433,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,ViT,Head,100,ED,8,10,0.0026513804204795,1.243,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0022793050590935,7.025,807,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0017116249851234,5.385,978,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,ViT,Head,100,ED,8,10,0.0036173007222927,0.609,483,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
