Dataset,Model,Parameterization,Shots,HPO,DP,Seed,LR,C,BS
CIFAR10,R50,Head,100,TD,8,3,0.0011161201463372617,7.415,30
CIFAR10,R50,Head,100,TD,8,3,0.005326907536964641,5.097,160
CIFAR10,R50,Head,100,TD,8,3,0.009999999999999998,8.15,1000
CIFAR10,R50,Head,100,TD,8,3,0.005112167162836819,2.26,591
CIFAR10,R50,Head,100,TD,8,3,0.004205438299340216,2.243,487
CIFAR10,R50,Head,100,TD,8,3,0.007654621047993131,5.27,948
CIFAR10,R50,Head,100,TD,8,3,0.004968223272131234,1.714,623
CIFAR10,R50,Head,100,TD,8,3,0.00436940755940996,7.255,427
CIFAR10,R50,Head,100,TD,8,3,0.007096421715837041,7.844,473
CIFAR10,R50,Head,100,TD,8,3,0.007937150879534257,3.391,379
CIFAR10,R50,Head,100,TD,8,3,0.009553723389158829,1.99,855
CIFAR10,R50,Head,100,TD,8,3,0.009560128408302235,9.251,809
CIFAR10,R50,Head,100,TD,8,3,0.006291035398288938,2.505,246
CIFAR10,R50,Head,100,TD,8,3,0.007703152290895559,3.003,959
CIFAR10,R50,Head,100,TD,8,3,0.005446518594418058,6.74,136
CIFAR10,R50,Head,100,TD,8,3,0.007230004005171776,0.746,604
CIFAR10,R50,Head,100,TD,8,3,0.0068756469817346,8.993,405
CIFAR10,R50,Head,100,TD,8,3,0.0030364426489950347,9.143,221
CIFAR10,R50,Head,100,TD,8,3,0.004601319783921022,4.637,253
CIFAR10,R50,Head,100,TD,8,3,0.006842271752229995,5.903,624
CIFAR10,R50,Head,100,TD,8,3,0.00688845118576752,5.71,476
CIFAR10,R50,Head,100,TD,8,3,0.006024951191033953,4.957,846
CIFAR10,R50,Head,100,TD,8,3,0.0023000666345701186,0.2,402
CIFAR10,R50,Head,100,TD,8,3,0.004811738571290872,2.026,324
CIFAR10,R50,Head,100,TD,8,3,0.006011190005930914,0.769,868
CIFAR10,R50,Head,100,TD,8,3,0.0031610331005349854,2.366,411
CIFAR10,R50,Head,100,TD,8,3,0.005099073105655106,4.059,415
CIFAR10,R50,Head,100,TD,8,3,0.0038065581003103865,1.871,484
CIFAR10,R50,Head,100,TD,8,3,0.009127231627122983,0.62,446
CIFAR10,R50,Head,100,TD,8,3,0.009999999999999998,0.2,1000
CIFAR10,R50,Head,100,TD,8,3,0.0035565586731898637,9.123,581
CIFAR10,R50,Head,100,TD,8,3,0.007693769606863008,10.0,438
CIFAR10,R50,Head,100,TD,8,3,0.007605390826420043,4.2,774
CIFAR10,R50,Head,100,TD,8,3,0.007332505286956491,10.0,978
CIFAR10,R50,Head,100,TD,8,3,0.005263697397865462,0.2,1000
CIFAR10,R50,Head,100,TD,8,3,0.0035442286456080357,10.0,364
CIFAR10,R50,Head,100,TD,8,3,0.006714875869988056,8.054,760
CIFAR10,R50,Head,100,TD,8,3,0.006547568501140145,5.504,1000
CIFAR10,R50,Head,100,TD,8,3,0.0069126243636933385,7.937,943
CIFAR10,R50,Head,100,TD,8,3,0.004110669600282064,1.056,238
CIFAR10,R50,Head,100,TD,8,3,0.004960653881643019,3.778,457
CIFAR10,R50,Head,100,TD,8,3,0.0031241229729738144,0.386,407
CIFAR10,R50,Head,100,TD,8,3,0.007355206162888068,4.836,1000
CIFAR10,R50,Head,100,TD,8,3,0.004870069058388036,3.541,149
CIFAR10,R50,Head,100,TD,8,3,0.006111785259319486,8.913,964
CIFAR10,R50,Head,100,TD,8,3,0.007061206181731965,0.2,1000
CIFAR10,R50,Head,100,TD,8,3,0.005811853122759072,4.65,422
CIFAR10,R50,Head,100,TD,8,3,0.005325772527609558,4.666,116
CIFAR10,R50,Head,100,TD,8,3,0.008793201981951314,0.461,173
CIFAR10,R50,Head,100,TD,8,3,0.003898306740955711,0.898,609
CIFAR10,R50,Head,100,TD,8,3,0.0050723773272931365,9.734,541
CIFAR10,R50,Head,100,TD,8,3,0.009999999999999998,9.125,1000
CIFAR10,R50,Head,100,TD,8,3,0.0034715196494747354,10.0,565
CIFAR10,R50,Head,100,TD,8,3,0.0053669656779332066,1.506,617
CIFAR10,R50,Head,100,TD,8,3,0.008087454904138331,0.2,465
CIFAR10,R50,Head,100,TD,8,3,0.005119028634788056,6.498,543
CIFAR10,R50,Head,100,TD,8,3,0.008605386338646388,2.182,787
CIFAR10,R50,Head,100,TD,8,3,0.006638655731364701,1.485,865
CIFAR10,R50,Head,100,TD,8,3,0.009999999999999998,3.684,639
CIFAR10,R50,Head,100,TD,8,3,0.0029248241394156786,1.923,58
CIFAR10,R50,Head,100,TD,8,3,0.007986980809431228,0.672,684
CIFAR10,R50,Head,100,TD,8,3,0.0037546435385233967,2.267,381
CIFAR10,R50,Head,100,TD,8,3,0.0054980295456485044,4.136,391
CIFAR10,R50,Head,100,TD,8,3,0.004427009601817442,7.894,405
CIFAR10,R50,Head,100,TD,8,3,0.0025893169385591184,7.115,119
CIFAR10,R50,Head,100,TD,8,3,0.006299719725443584,2.838,571
CIFAR10,R50,Head,100,TD,8,3,0.004184047826929513,1.901,265
CIFAR10,R50,Head,100,TD,8,3,0.006494454814115294,0.2,108
CIFAR10,R50,Head,100,TD,8,3,0.009225515755776082,5.318,759
CIFAR10,R50,Head,100,TD,8,3,0.0033390850226285153,6.247,670
CIFAR10,R50,Head,100,TD,8,3,0.00922860965142668,7.201,802
CIFAR10,R50,Head,100,TD,8,3,0.00928395337018845,0.818,502
CIFAR10,R50,Head,100,TD,8,3,0.005770477085118158,10.0,591
CIFAR10,R50,Head,100,TD,8,3,0.009402477800035405,0.598,492
CIFAR10,R50,Head,100,TD,8,3,0.007834518981231524,8.587,719
CIFAR10,R50,Head,100,TD,8,3,0.009378540979875977,0.2,123
CIFAR10,R50,Head,100,TD,8,3,0.007407779559946204,7.061,982
CIFAR10,R50,Head,100,TD,8,3,0.003621215423908202,8.319,580
CIFAR10,R50,Head,100,TD,8,3,0.009999999999999998,2.623,601
CIFAR10,R50,Head,100,TD,8,3,0.008050192840411717,10.0,801
CIFAR10,R50,Head,100,TD,8,3,0.0018408909249298853,0.2,10
CIFAR10,R50,Head,100,TD,8,3,0.0056562176343633455,0.508,810
CIFAR10,R50,Head,100,TD,8,3,0.003851859177891016,5.545,910
CIFAR10,R50,Head,100,TD,8,3,0.005419663526118713,5.872,738
CIFAR10,R50,Head,100,TD,8,3,0.003579379746530219,1.839,319
CIFAR10,R50,Head,100,TD,8,3,0.009478898534590455,2.169,409
CIFAR10,R50,Head,100,TD,8,3,0.004784312730138424,2.965,258
CIFAR10,R50,Head,100,TD,8,3,0.00992721611509105,0.2,739
CIFAR10,R50,Head,100,TD,8,3,0.005758858764464766,4.804,1000
CIFAR10,R50,Head,100,TD,8,3,0.009456996698354809,0.2,709
CIFAR10,R50,Head,100,TD,8,3,0.006116044708587923,4.612,278
CIFAR10,R50,Head,100,TD,8,3,0.007689551191597561,0.2,1000
CIFAR10,R50,Head,100,TD,8,3,0.003755952270767142,1.337,662
CIFAR10,R50,Head,100,TD,8,3,0.007939646208540237,0.925,902
CIFAR10,R50,Head,100,TD,8,3,0.006821133408663472,4.076,1000
CIFAR10,R50,Head,100,TD,8,3,0.006959136012743144,8.437,441
CIFAR10,R50,Head,100,TD,8,3,0.00512371779771194,8.383,446
CIFAR10,R50,Head,100,TD,8,3,0.0020622194298546086,1.597,161
CIFAR10,R50,Head,100,TD,8,3,0.009406842847258111,2.243,844
CIFAR10,R50,Head,100,TD,8,3,0.007303791982086767,8.327,789
CIFAR10,R50,Head,100,TD,8,3,0.009377486722389586,9.108,645
CIFAR10,R50,Head,100,TD,8,3,0.00564229912539207,5.618,720
CIFAR10,R50,Head,100,TD,8,3,0.0023668443029323787,7.088,76
CIFAR10,R50,Head,100,TD,8,3,0.004898539517049406,9.693,954
CIFAR10,R50,Head,100,TD,8,3,0.0018878121227307709,5.914,222
CIFAR10,R50,Head,100,TD,8,3,0.0027410210962787607,7.733,254
CIFAR10,R50,Head,100,TD,8,3,0.0027399656635889,4.691,391
CIFAR10,R50,Head,100,TD,8,3,0.003104211126748699,9.783,934
CIFAR10,R50,Head,100,TD,8,3,0.007888384440873782,10.0,930
CIFAR10,R50,Head,100,TD,8,3,0.006803654766464617,7.117,963
CIFAR10,R50,Head,100,TD,8,3,0.005551558472614312,0.2,414
CIFAR10,R50,Head,100,TD,8,3,0.008100067816809985,2.954,402
CIFAR10,R50,Head,100,TD,8,3,0.005111217879490829,3.139,159
CIFAR10,R50,Head,100,TD,8,3,0.009999999999999998,0.577,678
CIFAR10,R50,Head,100,TD,8,3,0.004584147778453433,0.2,459
CIFAR10,R50,Head,100,TD,8,10,0.009418072342768428,0.325,492
CIFAR10,R50,Head,100,TD,8,10,0.0039028196139056282,1.107,329
CIFAR10,R50,Head,100,TD,8,10,0.009999999999999998,0.2,1000
CIFAR10,R50,Head,100,TD,8,10,0.008704289814479554,5.237,776
CIFAR10,R50,Head,100,TD,8,10,0.008070814114505533,7.234,867
CIFAR10,R50,Head,100,TD,8,10,0.005507059495666153,2.388,528
CIFAR10,R50,Head,100,TD,8,10,0.006420416769108391,0.2,566
CIFAR10,R50,Head,100,TD,8,10,0.008473139143627514,0.477,639
CIFAR10,R50,Head,100,TD,8,10,0.0037293342713682885,3.993,692
CIFAR10,R50,Head,100,TD,8,10,0.008339202647309063,1.41,890
CIFAR10,R50,Head,100,TD,8,10,0.003081213120929465,3.162,667
CIFAR10,R50,Head,100,TD,8,10,0.007979452308462821,4.244,299
CIFAR10,R50,Head,100,TD,8,10,0.008317434191054173,0.51,614
CIFAR10,R50,Head,100,TD,8,10,0.0031605320205996606,3.22,204
CIFAR10,R50,Head,100,TD,8,10,0.005562337628787186,6.913,443
CIFAR10,R50,Head,100,TD,8,10,0.009999999999999998,6.953,607
CIFAR10,R50,Head,100,TD,8,10,0.0073539993622677765,4.372,817
CIFAR10,R50,Head,100,TD,8,10,0.005717431177654576,2.904,654
CIFAR10,R50,Head,100,TD,8,10,0.006844669021726498,2.708,293
CIFAR10,R50,Head,100,TD,8,10,0.006704506918674716,4.049,1000
CIFAR10,R50,Head,100,TD,8,10,0.0013692567967333975,9.871,216
CIFAR10,R50,Head,100,TD,8,10,0.009172756310549543,6.87,422
CIFAR10,R50,Head,100,TD,8,10,0.007208796397354112,4.129,457
CIFAR10,R50,Head,100,TD,8,10,0.0031884145109567935,7.293,948
CIFAR10,R50,Head,100,TD,8,10,0.0014791242929064815,7.551,230
CIFAR10,R50,Head,100,TD,8,10,0.006550705595529886,0.487,779
CIFAR10,R50,Head,100,TD,8,10,0.009999999999999998,2.141,1000
CIFAR10,R50,Head,100,TD,8,10,0.00688845118576752,5.71,476
CIFAR10,R50,Head,100,TD,8,10,0.005628480259852743,6.838,402
CIFAR10,R50,Head,100,TD,8,10,0.0034991779356175917,2.555,305
CIFAR10,R50,Head,100,TD,8,10,0.002511348183445514,7.635,347
CIFAR10,R50,Head,100,TD,8,10,0.005599596656796225,4.264,820
CIFAR10,R50,Head,100,TD,8,10,0.006015395076433293,0.2,739
CIFAR10,R50,Head,100,TD,8,10,0.005099073105655106,4.059,415
CIFAR10,R50,Head,100,TD,8,10,0.008188752388311009,2.579,394
CIFAR10,R50,Head,100,TD,8,10,0.00673144532821325,2.739,563
CIFAR10,R50,Head,100,TD,8,10,0.0017762028947513441,9.365,518
CIFAR10,R50,Head,100,TD,8,10,0.003805786329725542,5.835,341
CIFAR10,R50,Head,100,TD,8,10,0.0034507827062234984,10.0,250
CIFAR10,R50,Head,100,TD,8,10,0.007605390826420043,4.2,774
CIFAR10,R50,Head,100,TD,8,10,0.007979340405528997,10.0,1000
CIFAR10,R50,Head,100,TD,8,10,0.004541173715782185,9.778,628
CIFAR10,R50,Head,100,TD,8,10,0.0060758394848090015,5.752,529
CIFAR10,R50,Head,100,TD,8,10,0.004708990668044581,2.505,858
CIFAR10,R50,Head,100,TD,8,10,0.00481156159988819,0.335,572
CIFAR10,R50,Head,100,TD,8,10,0.007457195899549244,3.412,567
CIFAR10,R50,Head,100,TD,8,10,0.003991560165202248,10.0,700
CIFAR10,R50,Head,100,TD,8,10,0.007194116753247188,0.2,470
CIFAR10,R50,Head,100,TD,8,10,0.009743954726224857,1.504,623
CIFAR10,R50,Head,100,TD,8,10,0.009132217347653383,2.235,976
CIFAR10,R50,Head,100,TD,8,10,0.008661191643347863,10.0,570
CIFAR10,R50,Head,100,TD,8,10,0.005302946069557043,3.396,728
CIFAR10,R50,Head,100,TD,8,10,0.005584893741111747,0.2,457
CIFAR10,R50,Head,100,TD,8,10,0.007463644853176655,2.36,583
CIFAR10,R50,Head,100,TD,8,10,0.009999999999999998,0.2,604
CIFAR10,R50,Head,100,TD,8,10,0.005391100832643242,9.054,519
CIFAR10,R50,Head,100,TD,8,10,0.0039305785640921945,1.924,281
CIFAR10,R50,Head,100,TD,8,10,0.0050723773272931365,9.734,541
CIFAR10,R50,Head,100,TD,8,10,0.00253596418330591,7.936,566
CIFAR10,R50,Head,100,TD,8,10,0.0019072329170113386,7.14,193
CIFAR10,R50,Head,100,TD,8,10,0.007110411600786533,0.2,1000
CIFAR10,R50,Head,100,TD,8,10,0.008081291854796176,8.099,406
CIFAR10,R50,Head,100,TD,8,10,0.00752734861781204,0.2,384
CIFAR10,R50,Head,100,TD,8,10,0.007104941521169964,7.192,665
CIFAR10,R50,Head,100,TD,8,10,0.0037413402710769848,2.041,622
CIFAR10,R50,Head,100,TD,8,10,0.009916642611440155,8.615,846
CIFAR10,R50,Head,100,TD,8,10,0.005083976013793691,0.2,684
CIFAR10,R50,Head,100,TD,8,10,0.007986980809431228,0.672,684
CIFAR10,R50,Head,100,TD,8,10,0.006130017723929781,0.51,919
CIFAR10,R50,Head,100,TD,8,10,0.002972321298033027,3.674,561
CIFAR10,R50,Head,100,TD,8,10,0.009542192025236108,4.761,721
CIFAR10,R50,Head,100,TD,8,10,0.004527702337982548,3.407,640
CIFAR10,R50,Head,100,TD,8,10,0.007027956394759472,0.749,498
CIFAR10,R50,Head,100,TD,8,10,0.006518054184333779,9.677,304
CIFAR10,R50,Head,100,TD,8,10,0.0038744265787397725,1.265,607
CIFAR10,R50,Head,100,TD,8,10,0.003297788073127567,6.752,784
CIFAR10,R50,Head,100,TD,8,10,0.00925684423653847,5.565,722
CIFAR10,R50,Head,100,TD,8,10,0.0052834609673843794,6.546,512
CIFAR10,R50,Head,100,TD,8,10,0.008177845320089323,6.765,850
CIFAR10,R50,Head,100,TD,8,10,0.0026771683731801757,9.064,194
CIFAR10,R50,Head,100,TD,8,10,0.008849721041174556,2.112,505
CIFAR10,R50,Head,100,TD,8,10,0.004123845960306107,10.0,735
CIFAR10,R50,Head,100,TD,8,10,0.004163563269876777,7.506,243
CIFAR10,R50,Head,100,TD,8,10,0.009534932979283093,0.2,623
CIFAR10,R50,Head,100,TD,8,10,0.008791405612865653,7.558,717
CIFAR10,R50,Head,100,TD,8,10,0.006328653313929579,10.0,997
CIFAR10,R50,Head,100,TD,8,10,0.006008762513234771,3.063,648
CIFAR10,R50,Head,100,TD,8,10,0.006933247233917913,3.112,979
CIFAR10,R50,Head,100,TD,8,10,0.0056562176343633455,0.508,810
CIFAR10,R50,Head,100,TD,8,10,0.0024932492378252503,7.517,744
CIFAR10,R50,Head,100,TD,8,10,0.007215466463296871,3.208,895
CIFAR10,R50,Head,100,TD,8,10,0.003579379746530219,1.839,319
CIFAR10,R50,Head,100,TD,8,10,0.005850937372174158,0.2,569
CIFAR10,R50,Head,100,TD,8,10,0.006579096582966998,6.755,705
CIFAR10,R50,Head,100,TD,8,10,0.005484415578006325,3.393,899
CIFAR10,R50,Head,100,TD,8,10,0.005640132805727673,2.254,425
CIFAR10,R50,Head,100,TD,8,10,0.004739261374895157,3.973,494
CIFAR10,R50,Head,100,TD,8,10,0.005265483318353055,6.619,720
CIFAR10,R50,Head,100,TD,8,10,0.0029928206896474184,4.255,70
CIFAR10,R50,Head,100,TD,8,10,0.0008953247668201429,3.484,34
CIFAR10,R50,Head,100,TD,8,10,0.0076920178124045375,3.441,732
CIFAR10,R50,Head,100,TD,8,10,0.003928264273523179,4.289,1000
CIFAR10,R50,Head,100,TD,8,10,0.0066666182517842445,1.166,920
CIFAR10,R50,Head,100,TD,8,10,0.009999999999999998,0.2,994
CIFAR10,R50,Head,100,TD,8,10,0.005319047839345437,4.532,811
CIFAR10,R50,Head,100,TD,8,10,0.008115720667400314,4.286,633
CIFAR10,R50,Head,100,TD,8,10,0.00695442415686963,6.876,637
CIFAR10,R50,Head,100,TD,8,10,0.005483051234246874,6.455,945
CIFAR10,R50,Head,100,TD,8,10,0.008420592120038442,0.2,177
CIFAR10,R50,Head,100,TD,8,10,0.005353975761586013,2.231,510
CIFAR10,R50,Head,100,TD,8,10,0.00769304256408618,0.2,664
CIFAR10,R50,Head,100,TD,8,10,0.007890328255066081,8.787,434
CIFAR10,R50,Head,100,TD,8,10,0.0022685918504966747,7.025,293
CIFAR10,R50,Head,100,TD,8,10,0.0027399656635889,4.691,391
CIFAR10,R50,Head,100,TD,8,10,0.00848462609222857,5.39,555
CIFAR10,R50,Head,100,TD,8,10,0.009999999999999998,6.237,1000
CIFAR10,R50,Head,100,TD,8,10,0.009999999999999998,6.696,477
CIFAR10,R50,Head,100,TD,8,10,0.009314500885531202,5.268,718
CIFAR10,R50,Head,100,TD,8,10,0.0051634408852375855,1.032,974
CIFAR10,R50,Head,100,TD,8,10,0.009999999999999998,0.2,670
CIFAR10,R50,Head,100,TD,8,10,0.007701879402822676,3.814,683
CIFAR10,R50,Head,100,TD,8,10,0.00536823951913884,2.662,327
CIFAR10,R50,Head,100,TD,8,10,0.007526421223002494,5.406,726
CIFAR10,R50,Head,100,TD,8,10,0.002100306574409097,6.586,271
CIFAR10,R50,Head,100,TD,8,10,0.0042692553330384835,5.614,88
CIFAR10,R50,Head,100,TD,8,10,0.005303007003369648,2.894,792
CIFAR10,R50,Head,100,TD,8,10,0.0033663493456282485,9.911,648
CIFAR10,R50,Head,100,TD,8,10,0.004254985919924537,9.038,582
CIFAR10,R50,Head,100,TD,8,10,0.0067611836771299255,2.45,1000
CIFAR10,R50,Head,100,TD,2,0,0.005586942415474673,6.771,423
CIFAR10,R50,Head,100,TD,2,0,0.0018444802124825883,1.519,518
CIFAR10,R50,Head,100,TD,2,0,0.008962941260025488,5.206,894
CIFAR10,R50,Head,100,TD,2,0,0.003976093971700543,2.635,648
CIFAR10,R50,Head,100,TD,2,0,0.009999999999999998,8.751,805
CIFAR10,R50,Head,100,TD,2,0,0.004020778937431412,8.178,94
CIFAR10,R50,Head,100,TD,2,0,0.00422190426414361,10.0,618
CIFAR10,R50,Head,100,TD,2,0,0.0028222645583127156,8.884,170
CIFAR10,R50,Head,100,TD,2,0,0.009833594146318504,9.417,806
CIFAR10,R50,Head,100,TD,2,0,0.006741368737301947,1.593,379
CIFAR10,R50,Head,100,TD,2,0,0.006374705716139563,3.447,607
CIFAR10,R50,Head,100,TD,2,0,0.007345192080880876,3.85,622
CIFAR10,R50,Head,100,TD,2,0,0.006416169286256217,6.169,778
CIFAR10,R50,Head,100,TD,2,0,0.005103528800710643,6.76,195
CIFAR10,R50,Head,100,TD,2,0,0.005383533786693041,4.758,150
CIFAR10,R50,Head,100,TD,2,0,0.007904508617281246,5.524,770
CIFAR10,R50,Head,100,TD,2,0,0.007887028226718029,5.703,402
CIFAR10,R50,Head,100,TD,2,0,0.008473139143627514,0.477,639
CIFAR10,R50,Head,100,TD,2,0,0.005246486200863003,6.528,370
CIFAR10,R50,Head,100,TD,2,0,0.007512831866807061,0.559,125
CIFAR10,R50,Head,100,TD,2,0,0.004959345905306576,1.506,186
CIFAR10,R50,Head,100,TD,2,0,0.004205438299340216,2.243,487
CIFAR10,R50,Head,100,TD,2,0,0.007654621047993131,5.27,948
CIFAR10,R50,Head,100,TD,2,0,0.007398435917995351,2.357,367
CIFAR10,R50,Head,100,TD,2,0,0.0048134812981808495,3.791,838
CIFAR10,R50,Head,100,TD,2,0,0.007204890028428975,9.758,623
CIFAR10,R50,Head,100,TD,2,0,0.006731667271705569,2.855,538
CIFAR10,R50,Head,100,TD,2,0,0.009015464006869586,5.805,861
CIFAR10,R50,Head,100,TD,2,0,0.007682022958092042,7.321,851
CIFAR10,R50,Head,100,TD,2,0,0.008067834366878055,10.0,710
CIFAR10,R50,Head,100,TD,2,0,0.009421861179189093,4.445,480
CIFAR10,R50,Head,100,TD,2,0,0.005514922715160967,6.695,447
CIFAR10,R50,Head,100,TD,2,0,0.005553300234268545,2.744,956
CIFAR10,R50,Head,100,TD,2,0,0.00905751433777399,2.673,328
CIFAR10,R50,Head,100,TD,2,0,0.004631786467454434,4.299,325
CIFAR10,R50,Head,100,TD,2,0,0.006297660449885232,2.028,266
CIFAR10,R50,Head,100,TD,2,0,0.006842271752229995,5.903,624
CIFAR10,R50,Head,100,TD,2,0,0.0034001336770740492,5.768,305
CIFAR10,R50,Head,100,TD,2,0,0.005390068429207631,8.763,675
CIFAR10,R50,Head,100,TD,2,0,0.009909012870301557,8.842,425
CIFAR10,R50,Head,100,TD,2,0,0.007829934493580763,8.812,529
CIFAR10,R50,Head,100,TD,2,0,0.008711593580215329,5.683,1000
CIFAR10,R50,Head,100,TD,2,0,0.00954488580227414,9.72,391
CIFAR10,R50,Head,100,TD,2,0,0.004566265427278479,7.159,961
CIFAR10,R50,Head,100,TD,2,0,0.006182983006225226,9.909,476
CIFAR10,R50,Head,100,TD,2,0,0.009999999999999998,1.561,710
CIFAR10,R50,Head,100,TD,2,0,0.006172932083143054,2.692,752
CIFAR10,R50,Head,100,TD,2,0,0.004544332765500816,6.009,343
CIFAR10,R50,Head,100,TD,2,0,0.007697567706407539,5.56,218
CIFAR10,R50,Head,100,TD,2,0,0.008459469886206144,0.558,398
CIFAR10,R50,Head,100,TD,2,0,0.005523494674450887,8.534,622
CIFAR10,R50,Head,100,TD,2,0,0.004151180350206299,1.131,331
CIFAR10,R50,Head,100,TD,2,0,0.004980865438025266,0.334,625
CIFAR10,R50,Head,100,TD,2,0,0.008244759542797115,2.711,706
CIFAR10,R50,Head,100,TD,2,0,0.001083566504733809,8.654,50
CIFAR10,R50,Head,100,TD,2,0,0.009634841037260354,7.35,991
CIFAR10,R50,Head,100,TD,2,0,0.005917016713336333,4.224,365
CIFAR10,R50,Head,100,TD,2,0,0.0081585851586427,3.226,381
CIFAR10,R50,Head,100,TD,2,0,0.002339300912325077,4.145,456
CIFAR10,R50,Head,100,TD,2,0,0.008174723602071278,7.165,398
CIFAR10,R50,Head,100,TD,2,0,0.0030430451202380186,9.252,633
CIFAR10,R50,Head,100,TD,2,0,0.007404361939996476,7.156,791
CIFAR10,R50,Head,100,TD,2,0,0.006187028090731004,0.2,715
CIFAR10,R50,Head,100,TD,2,0,0.0014080775916605543,0.2,31
CIFAR10,R50,Head,100,TD,2,0,0.004330387653584728,1.928,140
CIFAR10,R50,Head,100,TD,2,0,0.0048134077108718054,4.719,604
CIFAR10,R50,Head,100,TD,2,0,0.006858957276407136,5.549,861
CIFAR10,R50,Head,100,TD,2,0,0.005905599609114049,9.557,778
CIFAR10,R50,Head,100,TD,2,0,0.007878761797571254,7.039,736
CIFAR10,R50,Head,100,TD,2,0,0.0034134998651037837,6.812,351
CIFAR10,R50,Head,100,TD,2,0,0.00788312817531443,2.147,918
CIFAR10,R50,Head,100,TD,2,0,0.004041477979557844,4.279,255
CIFAR10,R50,Head,100,TD,2,0,0.007318253979545172,6.459,700
CIFAR10,R50,Head,100,TD,2,0,0.008118777419602263,5.353,790
CIFAR10,R50,Head,100,TD,2,0,0.006516789539182794,9.27,1000
CIFAR10,R50,Head,100,TD,2,0,0.009623104643453465,2.098,119
CIFAR10,R50,Head,100,TD,2,0,0.0029248241394156786,1.923,58
CIFAR10,R50,Head,100,TD,2,0,0.005560768662468327,4.493,392
CIFAR10,R50,Head,100,TD,2,0,0.006990892457735026,4.665,956
CIFAR10,R50,Head,100,TD,2,0,0.0027732567737051637,6.481,464
CIFAR10,R50,Head,100,TD,2,0,0.006905270913447566,0.2,641
CIFAR10,R50,Head,100,TD,2,0,0.009075326882500657,1.821,496
CIFAR10,R50,Head,100,TD,2,0,0.009999999999999998,5.912,1000
CIFAR10,R50,Head,100,TD,2,0,0.0038794239194885546,4.56,214
CIFAR10,R50,Head,100,TD,2,0,0.0073469625447349,3.858,375
CIFAR10,R50,Head,100,TD,2,0,0.009999999999999998,6.582,881
CIFAR10,R50,Head,100,TD,2,0,0.004018620701767034,1.993,369
CIFAR10,R50,Head,100,TD,2,0,0.004928244158265426,5.694,293
CIFAR10,R50,Head,100,TD,2,0,0.0074526374988884165,7.714,510
CIFAR10,R50,Head,100,TD,2,0,0.009999999999999998,7.241,810
CIFAR10,R50,Head,100,TD,2,0,0.009473312122978719,6.593,510
CIFAR10,R50,Head,100,TD,2,0,0.008319581257333173,10.0,878
CIFAR10,R50,Head,100,TD,2,0,0.007158177581372377,5.435,383
CIFAR10,R50,Head,100,TD,2,0,0.009750004455764119,7.776,351
CIFAR10,R50,Head,100,TD,2,0,0.002639885392206673,3.17,802
CIFAR10,R50,Head,100,TD,2,0,0.0030375094739831343,5.204,311
CIFAR10,R50,Head,100,TD,2,0,0.004707045543613224,1.51,112
CIFAR10,R50,Head,100,TD,2,0,0.0033753220297749412,4.008,401
CIFAR10,R50,Head,100,TD,2,0,0.009289491026116583,3.899,499
CIFAR10,R50,Head,100,TD,2,0,0.002761412326518461,7.417,88
CIFAR10,R50,Head,100,TD,2,0,0.009999999999999998,4.271,541
CIFAR10,R50,Head,100,TD,2,0,0.008105933544409619,1.988,367
CIFAR10,R50,Head,100,TD,2,0,0.005967268265096506,3.796,341
CIFAR10,R50,Head,100,TD,2,0,0.008074952871167562,1.65,236
CIFAR10,R50,Head,100,TD,2,0,0.008107399427517346,0.813,581
CIFAR10,R50,Head,100,TD,2,0,0.009788327620355797,5.863,703
CIFAR10,R50,Head,100,TD,2,0,0.0076461122038158635,1.042,491
CIFAR10,R50,Head,100,TD,2,0,0.008324241278497575,8.774,664
CIFAR10,R50,Head,100,TD,2,0,0.004421371732595125,2.029,192
CIFAR10,R50,Head,100,TD,2,0,0.007012715422018367,10.0,570
CIFAR10,R50,Head,100,TD,2,0,0.00695195357966865,0.2,551
CIFAR10,R50,Head,100,TD,2,0,0.005760860155334059,0.2,422
CIFAR10,R50,Head,100,TD,2,0,0.0048486348814312874,7.233,636
CIFAR10,R50,Head,100,TD,2,0,0.0072210022854689755,7.593,522
CIFAR10,R50,Head,100,TD,2,0,0.009999999999999998,10.0,1000
CIFAR10,R50,Head,100,TD,2,0,0.002977250737613636,4.185,69
CIFAR10,R50,Head,100,TD,2,0,0.004124599308718119,1.379,222
CIFAR10,R50,Head,100,TD,2,0,0.006223095245709772,10.0,674
CIFAR10,R50,Head,100,TD,2,0,0.00987061631370975,0.619,426
CIFAR10,R50,Head,100,TD,2,0,0.0023668443029323787,7.088,76
CIFAR10,R50,Head,100,TD,2,0,0.0074517431033706205,7.416,677
CIFAR10,R50,Head,100,TD,2,0,0.008442296836976688,9.539,936
CIFAR10,R50,Head,100,TD,2,0,0.006344046145417356,5.409,537
CIFAR10,R50,Head,100,TD,2,0,0.005723178134961327,1.239,748
CIFAR10,R50,Head,100,TD,2,0,0.009999999999999998,5.061,668
CIFAR10,R50,Head,100,TD,2,0,0.009650021635739426,4.025,742
CIFAR10,R50,Head,100,TD,2,0,0.009066910714795389,0.9,465
CIFAR10,R50,Head,100,TD,2,0,0.007419332561026475,5.679,596
CIFAR10,R50,Head,100,TD,2,0,0.007463640360101402,5.463,644
CIFAR10,R50,Head,100,TD,2,1,0.005291468028560964,2.815,625
